345 		385 		3
340 		263 		3
238 		452 		3
195 		369 		3
40 		232 		3
255 		406 		3
266 		200 		3
260 		194 		3
103 		430 		3
279 		263 		3
32 		201 		3
231 		451 		3
-59 		395 		3
127 		230 		3
236 		231 		3
206 		237 		3
278 		166 		3
267 		325 		3
99 		280 		3
172 		206 		3
276 		202 		3
181 		380 		3
394 		197 		3
84 		249 		3
167 		427 		3
63 		321 		3
120 		254 		3
119 		446 		3
190 		257 		3
286 		183 		3
270 		178 		3
-5 		277 		3
-13 		192 		3
248 		309 		3
51 		427 		3
133 		135 		3
245 		283 		3
186 		174 		3
123 		150 		3
327 		347 		3
270 		239 		3
188 		164 		3
288 		188 		3
150 		232 		3
59 		380 		3
98 		577 		3
399 		394 		3
154 		249 		3
236 		272 		3
76 		319 		3
332 		321 		3
182 		389 		3
231 		261 		3
256 		513 		3
255 		421 		3
128 		364 		3
172 		247 		3
388 		233 		3
312 		424 		3
216 		193 		3
109 		259 		3
160 		214 		3
126 		340 		3
166 		182 		3
146 		322 		3
263 		189 		3
244 		292 		3
219 		226 		3
208 		257 		3
224 		346 		3
72 		226 		3
111 		302 		3
192 		357 		3
296 		339 		3
218 		239 		3
86 		102 		3
165 		237 		3
61 		251 		3
240 		201 		3
142 		309 		3
201 		304 		3
97 		283 		3
5 		303 		3
132 		111 		3
269 		133 		3
350 		258 		3
242 		403 		3
371 		354 		3
289 		333 		3
159 		256 		3
353 		312 		3
236 		310 		3
253 		415 		3
203 		203 		3
170 		285 		3
197 		85 		3
332 		66 		3
276 		357 		3
149 		300 		3
297 		329 		3
283 		134 		3
209 		124 		3
158 		254 		3
244 		196 		3
322 		409 		3
375 		283 		3
6 		292 		3
307 		311 		3
116 		391 		3
228 		291 		3
253 		361 		3
172 		242 		3
122 		240 		3
291 		484 		3
-49 		218 		3
235 		423 		3
244 		263 		3
246 		380 		3
298 		187 		3
348 		335 		3
130 		144 		3
186 		230 		3
366 		410 		3
139 		200 		3
187 		352 		3
188 		326 		3
341 		260 		3
163 		352 		3
314 		425 		3
278 		279 		3
-56 		330 		3
342 		209 		3
255 		322 		3
307 		368 		3
265 		221 		3
138 		84 		3
212 		180 		3
184 		271 		3
183 		216 		3
42 		448 		3
194 		184 		3
278 		197 		3
327 		416 		3
420 		340 		3
37 		325 		3
346 		442 		3
59 		208 		3
405 		368 		3
79 		153 		3
174 		144 		3
222 		254 		3
228 		343 		3
236 		229 		3
350 		154 		3
418 		348 		3
141 		333 		3
251 		365 		3
182 		265 		3
32 		368 		3
227 		342 		3
322 		412 		3
177 		286 		3
312 		417 		3
299 		467 		3
263 		225 		3
27 		348 		3
109 		495 		3
250 		354 		3
157 		334 		3
356 		285 		3
153 		260 		3
270 		159 		3
387 		227 		3
272 		315 		3
31 		127 		3
248 		232 		3
30 		258 		3
207 		217 		3
313 		282 		3
394 		296 		3
230 		227 		3
43 		202 		3
212 		361 		3
222 		248 		3
239 		352 		3
303 		258 		3
121 		536 		3
159 		367 		3
62 		269 		3
174 		239 		3
13 		337 		3
371 		221 		3
198 		343 		3
148 		404 		3
173 		369 		3
51 		254 		3
248 		307 		3
227 		130 		3
339 		280 		3
90 		370 		3
101 		98 		3
89 		532 		3
208 		368 		3
140 		341 		3
294 		204 		3
169 		277 		3
169 		401 		3
125 		329 		3
134 		417 		3
240 		237 		3
291 		409 		3
95 		175 		3
229 		452 		3
195 		311 		3
57 		230 		3
167 		364 		3
230 		303 		3
159 		309 		3
310 		394 		3
189 		156 		3
153 		333 		3
366 		296 		3
239 		298 		3
282 		466 		3
88 		300 		3
252 		388 		3
287 		416 		3
171 		395 		3
241 		341 		3
125 		140 		3
323 		221 		3
76 		324 		3
151 		247 		3
99 		220 		3
248 		243 		3
280 		463 		3
97 		371 		3
158 		205 		3
61 		241 		3
292 		184 		3
387 		495 		3
170 		372 		3
235 		267 		3
-173 		344 		3
208 		363 		3
268 		442 		3
199 		273 		3
105 		385 		3
280 		248 		3
226 		285 		3
82 		292 		3
515 		499 		3
129 		276 		3
262 		462 		3
286 		355 		3
128 		441 		3
92 		221 		3
146 		507 		3
262 		274 		3
123 		350 		3
233 		292 		3
161 		229 		3
281 		403 		3
279 		295 		3
325 		168 		3
152 		248 		3
188 		297 		3
209 		466 		3
225 		496 		3
141 		450 		3
147 		234 		3
316 		296 		3
152 		247 		3
-70 		327 		3
204 		388 		3
268 		272 		3
124 		228 		3
35 		202 		3
263 		204 		3
73 		250 		3
129 		213 		3
412 		120 		3
160 		476 		3
173 		289 		3
139 		258 		3
231 		125 		3
163 		409 		3
104 		263 		3
397 		539 		3
326 		397 		3
220 		156 		3
164 		321 		3
106 		223 		3
230 		291 		3
-60 		433 		3
8 		330 		3
104 		148 		3
286 		357 		3
149 		389 		3
204 		201 		3
45 		206 		3
56 		210 		3
339 		324 		3
70 		321 		3
274 		374 		3
166 		169 		3
56 		202 		3
36 		365 		3
156 		216 		3
218 		324 		3
193 		306 		3
292 		240 		3
218 		328 		3
204 		159 		3
265 		443 		3
128 		253 		3
249 		264 		3
310 		236 		3
52 		300 		3
150 		299 		3
283 		287 		3
383 		288 		3
39 		316 		3
173 		283 		3
135 		301 		3
272 		287 		3
227 		219 		3
226 		93 		3
301 		463 		3
204 		368 		3
261 		398 		3
275 		333 		3
312 		436 		3
267 		281 		3
237 		433 		3
326 		262 		3
354 		455 		3
98 		402 		3
318 		281 		3
163 		220 		3
167 		307 		3
136 		241 		3
236 		469 		3
141 		250 		3
98 		378 		3
87 		257 		3
253 		380 		3
174 		323 		3
305 		387 		3
170 		315 		3
144 		159 		3
204 		396 		3
188 		254 		3
122 		373 		3
304 		233 		3
260 		412 		3
133 		416 		3
197 		283 		3
210 		242 		3
138 		356 		3
413 		251 		3
387 		439 		3
315 		285 		3
211 		318 		3
90 		317 		3
340 		145 		3
258 		73 		3
197 		294 		3
257 		300 		3
182 		418 		3
333 		411 		3
270 		289 		3
-30 		351 		3
183 		493 		3
207 		295 		3
66 		273 		3
302 		241 		3
148 		330 		3
198 		277 		3
148 		291 		3
155 		283 		3
46 		211 		3
149 		261 		3
167 		398 		3
337 		101 		3
105 		422 		3
148 		211 		3
318 		321 		3
111 		379 		3
143 		161 		3
49 		292 		3
175 		372 		3
313 		316 		3
174 		124 		3
213 		264 		3
212 		444 		3
172 		367 		3
246 		126 		3
322 		349 		3
163 		330 		3
193 		313 		3
272 		366 		3
305 		437 		3
274 		234 		3
44 		252 		3
356 		293 		3
222 		344 		3
217 		412 		3
370 		171 		3
34 		373 		3
226 		177 		3
132 		350 		3
34 		261 		3
346 		288 		3
166 		314 		3
265 		125 		3
306 		242 		3
198 		351 		3
270 		399 		3
418 		353 		3
146 		375 		3
370 		407 		3
206 		382 		3
347 		184 		3
191 		433 		3
176 		232 		3
196 		271 		3
140 		110 		3
153 		188 		3
208 		520 		3
-25 		323 		3
32 		325 		3
261 		167 		3
153 		417 		3
138 		195 		3
304 		539 		3
174 		206 		3
285 		294 		3
136 		164 		3
210 		366 		3
169 		95 		3
332 		376 		3
218 		235 		3
136 		434 		3
99 		257 		3
272 		273 		3
209 		335 		3
156 		333 		3
-103 		199 		3
215 		488 		3
204 		285 		3
76 		257 		3
171 		297 		3
103 		314 		3
143 		446 		3
176 		255 		3
44 		404 		3
286 		357 		3
101 		333 		3
191 		384 		3
306 		265 		3
204 		80 		3
377 		332 		3
292 		203 		3
349 		397 		3
9 		222 		3
132 		327 		3
190 		363 		3
-45 		356 		3
215 		412 		3
102 		259 		3
225 		380 		3
116 		122 		3
351 		185 		3
226 		263 		3
83 		452 		3
386 		262 		3
146 		255 		3
283 		269 		3
169 		522 		3
253 		252 		3
252 		330 		3
70 		85 		3
198 		97 		3
259 		260 		3
22 		260 		3
254 		277 		3
61 		285 		3
254 		408 		3
356 		193 		3
144 		238 		3
186 		405 		3
182 		76 		3
305 		344 		3
216 		410 		3
456 		198 		3
311 		237 		3
305 		434 		3
254 		307 		3
249 		127 		3
252 		101 		3
243 		377 		3
200 		65 		3
237 		365 		3
292 		281 		3
162 		256 		3
249 		472 		3
253 		103 		3
189 		454 		3
155 		357 		3
167 		420 		3
162 		58 		3
241 		230 		3
137 		330 		3
168 		377 		3
80 		405 		3
-1 		331 		3
-42 		223 		3
175 		268 		3
343 		366 		3
127 		171 		3
169 		254 		3
225 		323 		3
276 		354 		3
143 		355 		3
97 		272 		3
210 		540 		3
160 		330 		3
98 		171 		3
286 		326 		3
293 		405 		3
235 		317 		3
154 		355 		3
230 		405 		3
271 		244 		3
159 		261 		3
378 		287 		3
233 		452 		3
218 		358 		3
23 		260 		3
153 		270 		3
79 		303 		3
366 		326 		3
275 		244 		3
310 		232 		3
200 		213 		3
247 		343 		3
115 		280 		3
48 		149 		3
279 		485 		3
246 		207 		3
326 		313 		3
84 		420 		3
301 		316 		3
300 		361 		3
118 		217 		3
224 		309 		3
116 		257 		3
276 		346 		3
70 		234 		3
105 		429 		3
222 		299 		3
15 		423 		3
129 		208 		3
233 		330 		3
185 		101 		3
20 		278 		3
210 		432 		3
138 		203 		3
200 		326 		3
96 		240 		3
293 		390 		3
193 		244 		3
98 		186 		3
192 		258 		3
207 		295 		3
215 		313 		3
333 		318 		3
177 		245 		3
301 		394 		3
319 		361 		3
263 		349 		3
134 		304 		3
238 		370 		3
105 		234 		3
288 		398 		3
342 		299 		3
190 		356 		3
119 		239 		3
203 		463 		3
282 		281 		3
276 		159 		3
-27 		317 		3
254 		351 		3
192 		282 		3
265 		295 		3
132 		289 		3
361 		274 		3
264 		289 		3
161 		359 		3
76 		595 		3
364 		413 		3
33 		382 		3
181 		367 		3
98 		336 		3
146 		568 		3
152 		304 		3
358 		307 		3
165 		277 		3
168 		299 		3
297 		293 		3
132 		261 		3
82 		390 		3
104 		294 		3
122 		269 		3
320 		263 		3
138 		305 		3
318 		384 		3
-18 		40 		3
253 		395 		3
385 		309 		3
373 		404 		3
259 		248 		3
77 		394 		3
278 		314 		3
207 		230 		3
140 		277 		3
298 		221 		3
185 		318 		3
155 		298 		3
-70 		313 		3
193 		392 		3
144 		287 		3
43 		453 		3
183 		303 		3
87 		253 		3
186 		206 		3
245 		364 		3
270 		307 		3
230 		223 		3
249 		323 		3
123 		297 		3
144 		381 		3
366 		227 		3
39 		367 		3
185 		242 		3
249 		279 		3
77 		414 		3
215 		330 		3
267 		248 		3
306 		200 		3
211 		278 		3
114 		432 		3
222 		300 		3
138 		356 		3
120 		271 		3
335 		205 		3
167 		461 		3
127 		234 		3
91 		421 		3
227 		260 		3
137 		310 		3
211 		305 		3
372 		170 		3
314 		482 		3
356 		261 		3
202 		360 		3
241 		358 		3
290 		176 		3
181 		294 		3
212 		496 		3
158 		384 		3
-26 		308 		3
138 		432 		3
68 		320 		3
198 		482 		3
326 		508 		3
182 		261 		3
274 		243 		3
186 		432 		3
219 		169 		3
169 		355 		3
297 		192 		3
304 		310 		3
163 		286 		3
143 		104 		3
210 		210 		3
198 		354 		3
292 		331 		3
298 		226 		3
275 		361 		3
88 		299 		3
-3 		405 		3
217 		265 		3
91 		242 		3
167 		498 		3
434 		333 		3
313 		334 		3
205 		295 		3
381 		334 		3
25 		149 		3
239 		344 		3
162 		316 		3
212 		234 		3
219 		216 		3
218 		300 		3
464 		297 		3
209 		475 		3
390 		372 		3
256 		339 		3
346 		226 		3
41 		350 		3
233 		188 		3
358 		301 		3
198 		314 		3
206 		166 		3
313 		400 		3
239 		416 		3
124 		335 		3
0 		127 		3
70 		452 		3
137 		300 		3
186 		215 		3
73 		282 		3
199 		191 		3
259 		535 		3
181 		153 		3
298 		279 		3
132 		353 		3
149 		261 		3
161 		287 		3
140 		536 		3
303 		406 		3
261 		375 		3
76 		312 		3
179 		10 		3
273 		344 		3
69 		148 		3
498 		193 		3
353 		208 		3
279 		197 		3
155 		222 		3
270 		307 		3
190 		392 		3
87 		332 		3
258 		160 		3
64 		271 		3
178 		282 		3
95 		348 		3
226 		247 		3
288 		-17 		3
125 		125 		3
171 		128 		3
226 		196 		3
222 		433 		3
345 		304 		3
181 		210 		3
266 		348 		3
254 		154 		3
266 		362 		3
254 		229 		3
445 		267 		3
144 		406 		3
124 		330 		3
224 		387 		3
164 		271 		3
76 		403 		3
225 		153 		3
336 		408 		3
174 		236 		3
139 		265 		3
115 		458 		3
158 		239 		3
367 		281 		3
271 		290 		3
314 		511 		3
32 		433 		3
327 		159 		3
152 		254 		3
230 		442 		3
123 		250 		3
320 		158 		3
268 		237 		3
156 		167 		3
316 		140 		3
291 		134 		3
106 		145 		3
188 		373 		3
194 		299 		3
282 		480 		3
295 		366 		3
183 		288 		3
321 		160 		3
143 		385 		3
204 		207 		3
75 		169 		3
245 		396 		3
169 		366 		3
297 		280 		3
293 		164 		3
10 		394 		3
155 		-55 		3
298 		263 		3
229 		399 		3
121 		209 		3
281 		170 		3
84 		199 		3
99 		229 		3
105 		178 		3
167 		170 		3
72 		112 		3
216 		404 		3
227 		358 		3
99 		145 		3
256 		195 		3
246 		386 		3
263 		280 		3
172 		280 		3
201 		506 		3
80 		381 		3
89 		390 		3
245 		228 		3
192 		513 		3
255 		429 		3
261 		326 		3
106 		307 		3
89 		242 		3
102 		271 		3
284 		331 		3
-52 		255 		3
216 		360 		3
53 		259 		3
30 		265 		3
154 		217 		3
282 		361 		3
203 		314 		3
142 		172 		3
217 		324 		3
187 		295 		3
250 		204 		3
179 		443 		3
91 		201 		3
57 		383 		3
356 		238 		3
287 		377 		3
179 		294 		3
132 		335 		3
156 		184 		3
380 		287 		3
90 		212 		3
38 		257 		3
199 		389 		3
262 		178 		3
158 		338 		3
71 		538 		3
146 		346 		3
212 		407 		3
189 		53 		3
244 		476 		3
318 		431 		3
98 		325 		3
208 		197 		3
230 		402 		3
331 		247 		3
232 		115 		3
244 		148 		3
111 		133 		3
283 		256 		3
224 		294 		3
132 		307 		3
152 		375 		3
266 		197 		3
78 		205 		3
312 		371 		3
-23 		378 		3
321 		226 		3
249 		402 		3
129 		320 		3
123 		222 		3
129 		393 		3
166 		153 		3
128 		197 		3
212 		159 		3
208 		487 		3
77 		413 		3
191 		320 		3
276 		191 		3
198 		385 		3
110 		269 		3
116 		216 		3
129 		351 		3
217 		251 		3
190 		221 		3
178 		191 		3
136 		126 		3
97 		336 		3
245 		311 		3
264 		318 		3
171 		178 		3
406 		341 		3
131 		326 		3
3 		474 		3
279 		370 		3
328 		217 		3
308 		319 		3
180 		415 		3
301 		379 		3
209 		357 		3
230 		247 		3
8 		210 		3
198 		235 		3
178 		358 		3
186 		367 		3
246 		364 		3
191 		111 		3
260 		359 		3
141 		251 		3
112 		185 		3
415 		348 		3
323 		494 		3
263 		181 		3
209 		225 		3
357 		312 		3
159 		380 		3
124 		254 		3
344 		270 		3
290 		151 		3
109 		295 		3
102 		210 		3
170 		207 		3
247 		265 		3
199 		336 		3
297 		390 		3
193 		291 		3
165 		260 		3
405 		338 		3
183 		319 		3
113 		406 		3
120 		276 		3
275 		403 		3
163 		363 		3
231 		348 		3
117 		381 		3
21 		379 		3
211 		247 		3
314 		141 		3
87 		281 		3
134 		279 		3
146 		318 		3
335 		248 		3
270 		254 		3
275 		313 		3
255 		285 		3
256 		434 		3
159 		280 		3
196 		373 		3
291 		340 		3
339 		368 		3
170 		187 		3
237 		268 		3
185 		198 		3
247 		170 		3
246 		395 		3
324 		219 		3
258 		261 		3
211 		159 		3
176 		267 		3
138 		287 		3
168 		323 		3
224 		311 		3
110 		480 		3
331 		222 		3
280 		315 		3
163 		610 		3
128 		214 		3
410 		371 		3
274 		375 		3
202 		187 		3
345 		339 		3
285 		313 		3
277 		245 		3
361 		204 		3
286 		-21 		3
212 		346 		3
97 		397 		3
134 		400 		3
233 		524 		3
300 		429 		3
288 		302 		3
230 		491 		3
262 		315 		3
414 		482 		3
203 		348 		3
358 		327 		3
219 		395 		3
157 		331 		3
209 		324 		3
113 		397 		3
212 		386 		3
259 		151 		3
137 		477 		3
259 		192 		3
319 		238 		3
186 		162 		3
176 		477 		3
206 		290 		3
79 		370 		3
116 		258 		3
166 		319 		3
133 		395 		3
232 		357 		3
204 		182 		3
116 		368 		3
187 		369 		3
174 		107 		3
183 		383 		3
196 		172 		3
248 		409 		3
347 		391 		3
454 		241 		3
132 		282 		3
114 		354 		3
160 		336 		3
550 		149 		3
244 		296 		3
372 		264 		3
224 		242 		3
286 		294 		3
243 		270 		3
283 		219 		3
76 		431 		3
51 		367 		3
117 		302 		3
245 		358 		3
211 		340 		3
121 		291 		3
282 		221 		3
238 		223 		3
158 		189 		3
141 		468 		3
99 		216 		3
176 		353 		3
106 		396 		3
218 		299 		3
180 		314 		3
217 		86 		3
251 		278 		3
361 		219 		3
222 		341 		3
121 		226 		3
154 		305 		3
23 		203 		3
230 		278 		3
34 		310 		3
210 		490 		3
247 		492 		3
201 		390 		3
284 		506 		3
237 		229 		3
147 		370 		3
188 		369 		3
75 		353 		3
107 		241 		3
199 		258 		3
262 		367 		3
56 		203 		3
144 		316 		3
420 		413 		3
304 		418 		3
203 		228 		3
269 		357 		3
266 		289 		3
296 		329 		3
92 		398 		3
36 		360 		3
394 		441 		3
246 		326 		3
174 		407 		3
266 		178 		3
383 		295 		3
177 		404 		3
195 		285 		3
98 		98 		3
295 		294 		3
154 		420 		3
307 		249 		3
144 		464 		3
242 		393 		3
234 		257 		3
86 		408 		3
8 		338 		3
199 		311 		3
160 		239 		3
52 		306 		3
343 		342 		3
326 		150 		3
457 		317 		3
189 		279 		3
362 		99 		3
336 		378 		3
4 		239 		3
226 		277 		3
285 		342 		3
216 		254 		3
329 		299 		3
132 		282 		3
201 		212 		3
259 		424 		3
177 		305 		3
254 		206 		3
190 		369 		3
263 		144 		3
239 		251 		3
243 		331 		3
251 		385 		3
123 		334 		3
179 		343 		3
342 		426 		3
97 		267 		3
468 		426 		3
256 		117 		3
323 		235 		3
163 		167 		3
66 		331 		3
391 		303 		3
131 		49 		3
14 		289 		3
272 		203 		3
163 		173 		3
74 		337 		3
255 		320 		3
278 		325 		3
212 		375 		3
284 		413 		3
180 		226 		3
184 		387 		3
182 		418 		3
170 		188 		3
53 		157 		3
369 		234 		3
261 		380 		3
374 		304 		3
47 		292 		3
197 		271 		3
241 		254 		3
450 		428 		3
112 		181 		3
31 		252 		3
102 		310 		3
133 		297 		3
